"1931706051553829320","https://x.com/JohnLemonNFT/status/1931706051553829320","@TheDogePoundNFT 💯","Twitter for iPhone",0,0,0,0,87,"Sun Jun 08 13:33:06 +0000 2025","qme",0,true,"1931705936105689481","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19832,2213,""
"1931705762448814324","https://x.com/JohnLemonNFT/status/1931705762448814324","If you missed peak NFT season, you missed one of the most electric times in CT.

Timelines were on fire. Discords never slept. Every mint felt like a cultural moment.

I’ve never seen that energy matched — not even close. 

Bring back the NFT vibes 🚀","Twitter for iPhone",4,5,29,0,860,"Sun Jun 08 13:31:57 +0000 2025","en",1,false,"","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19832,2213,""
"1931845500103454801","https://x.com/JohnLemonNFT/status/1931845500103454801","@digiknowassets @TheDogePoundNFT Run it over!","Twitter for iPhone",0,0,1,0,10,"Sun Jun 08 22:47:13 +0000 2025","en",0,true,"1931795311791620590","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19827,2214,""
"1931878710497431973","https://x.com/JohnLemonNFT/status/1931878710497431973","@dashboardlim @obsidian8888 Content","Twitter for iPhone",0,0,0,0,18,"Mon Jun 09 00:59:11 +0000 2025","en",0,true,"1929855732259713190","1929855732259713190","JohnLemonNFT","John Lemon 🍋 🐶",19813,2214,""
"1932078054345683248","https://x.com/JohnLemonNFT/status/1932078054345683248","@tyguyot @GoodVibesssClub Gm Tyler!","Twitter for iPhone",0,1,1,0,3,"Mon Jun 09 14:11:19 +0000 2025","en",0,true,"1932073313695609175","1932073313695609175","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932077982845419679","https://x.com/JohnLemonNFT/status/1932077982845419679","@thegaboeth Gm Gabo! You too!","Twitter for iPhone",0,0,0,0,6,"Mon Jun 09 14:11:02 +0000 2025","en",0,true,"1932077668284899526","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932077944756666831","https://x.com/JohnLemonNFT/status/1932077944756666831","@TheDogePoundNFT AWOOOOOO!!!","Twitter for iPhone",0,0,0,0,8,"Mon Jun 09 14:10:52 +0000 2025","und",0,true,"1932077555424567354","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932077847734063472","https://x.com/JohnLemonNFT/status/1932077847734063472","@Sasmo28830163 Thanks Sasmo!!","Twitter for iPhone",0,0,0,0,5,"Mon Jun 09 14:10:29 +0000 2025","en",0,true,"1932077489272377616","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932077302822699069","https://x.com/JohnLemonNFT/status/1932077302822699069","Gm fam!! Lets make it a great week!","Twitter for iPhone",0,5,6,0,66,"Mon Jun 09 14:08:19 +0000 2025","en",0,false,"","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19808,2214,""
"1932091739164000370","https://x.com/JohnLemonNFT/status/1932091739164000370","@W00DS_eth Gm Woods! Happy Monday!","Twitter for iPhone",0,0,1,0,12,"Mon Jun 09 15:05:41 +0000 2025","en",0,true,"1932091191010693340","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932091143577047236","https://x.com/JohnLemonNFT/status/1932091143577047236","@PraxMedia Gm Prax!","Twitter for iPhone",0,0,0,0,1,"Mon Jun 09 15:03:19 +0000 2025","en",0,true,"1932078430582923688","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
